lineItem/LineItemDescription,lineItem/UsageStartDate,lineItem/UsageEndDate,bill/PayerAccountId,lineItem/UsageAccountId,bill/BillingEntity,lineItem/UnblendedCost,pricing/publicOnDemandCost,lineItem/CurrencyCode,lineItem/ResourceId,product/ProductName,resourceTags/user:Environment
USE1-LCUUsage,2026-06-27T03:00:00Z,2026-06-27T04:00:00Z,123456789012,567890123456,AWS,1.554062,2.039251,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00004,Amazon Elastic Load Balancing,qa
USE1-Requests-Tier2,2026-06-27T04:00:00Z,2026-06-27T05:00:00Z,123456789012,678901234567,AWS,10.718821,13.361832,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00011,Amazon Simple Storage Service,
USE1-ReadCapacityUnit-Hrs,2026-06-27T04:00:00Z,2026-06-27T05:00:00Z,123456789012,678901234567,AWS,4.251886,4.584099,USD,arn:aws:dynamodb:us-east-1:678901234567:resource/res-00004,Amazon DynamoDB,development
USE1-DataTransfer-Out-Bytes,2026-06-27T05:00:00Z,2026-06-27T06:00:00Z,123456789012,456789012345,AWS Marketplace,1.122636,1.320108,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00007,Amazon CloudFront,staging
Support Fee,2026-06-27T06:00:00Z,2026-06-27T07:00:00Z,123456789012,678901234567,AWS,116.884913,131.094725,USD,arn:aws:support-(business):us-east-1:678901234567:resource/res-00035,AWS Support (Business),qa
USE1-WriteCapacityUnit-Hrs,2026-06-27T06:00:00Z,2026-06-27T07:00:00Z,123456789012,234567890123,AWS,4.688711,5.902254,USD,arn:aws:dynamodb:us-east-1:234567890123:resource/res-00009,Amazon DynamoDB,
USE1-LCUUsage,2026-06-27T07:00:00Z,2026-06-27T08:00:00Z,123456789012,678901234567,AWS,0.704563,0.870721,USD,arn:aws:elastic-load-balancing:us-east-1:678901234567:resource/res-00017,Amazon Elastic Load Balancing,development
USE1-DataTransfer-Out-Bytes,2026-06-27T07:00:00Z,2026-06-27T08:00:00Z,123456789012,678901234567,AWS,1.121116,1.236912,USD,arn:aws:elastic-compute-cloud:us-east-1:678901234567:resource/res-00007,Amazon Elastic Compute Cloud,production
USE1-LoadBalancerUsage,2026-06-27T08:00:00Z,2026-06-27T09:00:00Z,123456789012,456789012345,AWS,0.222131,0.239547,USD,arn:aws:elastic-load-balancing:us-east-1:456789012345:resource/res-00024,Amazon Elastic Load Balancing,development
USE1-BoxUsage:t3.medium,2026-06-27T09:00:00Z,2026-06-27T10:00:00Z,123456789012,678901234567,AWS,2.876171,3.77221,USD,arn:aws:elastic-compute-cloud:us-east-1:678901234567:resource/res-00011,Amazon Elastic Compute Cloud,qa
USE1-BoxUsage:c5.xlarge,2026-06-27T10:00:00Z,2026-06-27T11:00:00Z,123456789012,678901234567,AWS,1.726601,2.317329,USD,arn:aws:elastic-compute-cloud:us-east-1:678901234567:resource/res-00018,Amazon Elastic Compute Cloud,
Support Fee,2026-06-27T10:00:00Z,2026-06-27T11:00:00Z,123456789012,234567890123,AWS,301.321958,383.162749,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00013,AWS Support (Business),
USE1-InstanceUsage:db.r5.large,2026-06-27T10:00:00Z,2026-06-27T11:00:00Z,123456789012,345678901234,AWS,3.603578,4.631769,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00008,Amazon Relational Database Service,development
USE1-Requests-Tier2,2026-06-27T11:00:00Z,2026-06-27T12:00:00Z,123456789012,345678901234,AWS,8.394448,9.583066,USD,arn:aws:simple-storage-service:us-east-1:345678901234:resource/res-00032,Amazon Simple Storage Service,development
USE1-LCUUsage,2026-06-27T11:00:00Z,2026-06-27T12:00:00Z,123456789012,234567890123,AWS,1.857797,1.894898,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00034,Amazon Elastic Load Balancing,
USE1-EBS:VolumeUsage.gp3,2026-06-27T11:00:00Z,2026-06-27T12:00:00Z,123456789012,456789012345,AWS,1.433068,1.883542,USD,arn:aws:elastic-compute-cloud:us-east-1:456789012345:resource/res-00013,Amazon Elastic Compute Cloud,development
USE1-TimedStorage-ByteHrs,2026-06-27T11:00:00Z,2026-06-27T12:00:00Z,123456789012,345678901234,AWS,11.12083,14.502267,USD,arn:aws:simple-storage-service:us-east-1:345678901234:resource/res-00017,Amazon Simple Storage Service,production
USE1-ReadCapacityUnit-Hrs,2026-06-27T12:00:00Z,2026-06-27T13:00:00Z,123456789012,456789012345,AWS,3.369224,4.26564,USD,arn:aws:dynamodb:us-east-1:456789012345:resource/res-00018,Amazon DynamoDB,qa
USE1-LoadBalancerUsage,2026-06-27T12:00:00Z,2026-06-27T13:00:00Z,123456789012,567890123456,AWS,0.521445,0.601723,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00046,Amazon Elastic Load Balancing,
USE1-LoadBalancerUsage,2026-06-27T13:00:00Z,2026-06-27T14:00:00Z,123456789012,567890123456,AWS,1.785864,2.00261,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00028,Amazon Elastic Load Balancing,development
USE1-WriteCapacityUnit-Hrs,2026-06-27T13:00:00Z,2026-06-27T14:00:00Z,123456789012,345678901234,AWS,2.284661,2.724337,USD,arn:aws:dynamodb:us-east-1:345678901234:resource/res-00023,Amazon DynamoDB,staging
USE1-InstanceUsage:db.r5.large,2026-06-27T13:00:00Z,2026-06-27T14:00:00Z,123456789012,234567890123,AWS,5.216422,5.23871,USD,arn:aws:relational-database-service:us-east-1:234567890123:resource/res-00010,Amazon Relational Database Service,production
USE1-BackupUsage,2026-06-27T13:00:00Z,2026-06-27T14:00:00Z,123456789012,345678901234,AWS,3.655334,4.815629,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00003,Amazon Relational Database Service,production
Support Fee,2026-06-27T14:00:00Z,2026-06-27T15:00:00Z,123456789012,567890123456,AWS,325.257829,336.607937,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00033,AWS Support (Business),production
Support Fee,2026-06-27T14:00:00Z,2026-06-27T15:00:00Z,123456789012,678901234567,AWS,26.519567,35.752038,USD,arn:aws:support-(business):us-east-1:678901234567:resource/res-00009,AWS Support (Business),production
USE1-DataTransfer-Out-Bytes,2026-06-27T16:00:00Z,2026-06-27T17:00:00Z,123456789012,567890123456,AWS,4.514043,4.626008,USD,arn:aws:simple-storage-service:us-east-1:567890123456:resource/res-00038,Amazon Simple Storage Service,development
USE1-Requests-Tier1,2026-06-27T16:00:00Z,2026-06-27T17:00:00Z,123456789012,456789012345,AWS,7.077885,9.069368,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00006,Amazon Simple Storage Service,staging
USE1-Lambda-GB-Second,2026-06-27T16:00:00Z,2026-06-27T17:00:00Z,123456789012,234567890123,AWS Marketplace,0.824648,0.936396,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00019,AWS Lambda,
USE1-DataTransfer-Out-Bytes,2026-06-27T17:00:00Z,2026-06-27T18:00:00Z,123456789012,456789012345,AWS,7.612032,9.079687,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00034,Amazon Simple Storage Service,development
USE1-BoxUsage:c5.xlarge,2026-06-27T17:00:00Z,2026-06-27T18:00:00Z,123456789012,567890123456,AWS,2.413544,2.553745,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00011,Amazon Elastic Compute Cloud,production
USE1-Requests-HTTPS-Proxy,2026-06-27T17:00:00Z,2026-06-27T18:00:00Z,123456789012,678901234567,AWS,0.130452,0.139613,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00020,Amazon CloudFront,development
USE1-Requests-HTTPS-Proxy,2026-06-27T17:00:00Z,2026-06-27T18:00:00Z,123456789012,678901234567,AWS,0.653904,0.869101,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00035,Amazon CloudFront,qa
USE1-Request,2026-06-27T17:00:00Z,2026-06-27T18:00:00Z,123456789012,234567890123,AWS,2.347557,2.533467,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00012,AWS Lambda,production
USE1-Lambda-GB-Second,2026-06-27T19:00:00Z,2026-06-27T20:00:00Z,123456789012,678901234567,AWS,1.7842,2.299545,USD,arn:aws:lambda:us-east-1:678901234567:resource/res-00013,AWS Lambda,development
USE1-WriteCapacityUnit-Hrs,2026-06-27T20:00:00Z,2026-06-27T21:00:00Z,123456789012,567890123456,AWS,3.876386,5.112167,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00035,Amazon DynamoDB,
USE1-Requests-HTTPS-Proxy,2026-06-27T21:00:00Z,2026-06-27T22:00:00Z,123456789012,234567890123,AWS,1.448125,1.694706,USD,arn:aws:cloudfront:us-east-1:234567890123:resource/res-00020,Amazon CloudFront,staging
Refund - USE1-BoxUsage:t3.medium,2026-06-27T21:00:00Z,2026-06-27T22:00:00Z,123456789012,345678901234,AWS,-2.006454,-2.2110039,USD,arn:aws:elastic-compute-cloud:us-east-1:345678901234:resource/res-00016,Amazon Elastic Compute Cloud,development
USE1-ReadCapacityUnit-Hrs,2026-06-27T21:00:00Z,2026-06-27T22:00:00Z,123456789012,234567890123,AWS,4.578723,5.270686,USD,arn:aws:dynamodb:us-east-1:234567890123:resource/res-00014,Amazon DynamoDB,
USE1-InstanceUsage:db.t3.medium,2026-06-27T21:00:00Z,2026-06-27T22:00:00Z,123456789012,678901234567,AWS,5.424072,6.767016,USD,arn:aws:relational-database-service:us-east-1:678901234567:resource/res-00025,Amazon Relational Database Service,
USE1-DataTransfer-Out-Bytes,2026-06-27T22:00:00Z,2026-06-27T23:00:00Z,123456789012,456789012345,AWS,11.839698,13.138453,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00018,Amazon Simple Storage Service,staging
USE1-LCUUsage,2026-06-27T22:00:00Z,2026-06-27T23:00:00Z,123456789012,678901234567,AWS,1.60207,2.119928,USD,arn:aws:elastic-load-balancing:us-east-1:678901234567:resource/res-00027,Amazon Elastic Load Balancing,qa
USE1-Lambda-GB-Second,2026-06-27T23:00:00Z,2026-06-28T00:00:00Z,123456789012,678901234567,AWS,1.370192,1.665678,USD,arn:aws:lambda:us-east-1:678901234567:resource/res-00010,AWS Lambda,production
USE1-InstanceUsage:db.t3.medium,2026-06-27T23:00:00Z,2026-06-28T00:00:00Z,123456789012,345678901234,AWS,0.387216,0.428868,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00024,Amazon Relational Database Service,staging
USE1-EBS:VolumeUsage.gp3,2026-06-27T23:00:00Z,2026-06-28T00:00:00Z,123456789012,678901234567,AWS,2.056074,2.181124,USD,arn:aws:elastic-compute-cloud:us-east-1:678901234567:resource/res-00027,Amazon Elastic Compute Cloud,
USE1-Requests-HTTPS-Proxy,2026-06-27T23:00:00Z,2026-06-28T00:00:00Z,123456789012,678901234567,AWS,0.460333,0.494121,USD,arn:aws:cloudfront:us-east-1:678901234567:resource/res-00009,Amazon CloudFront,staging
USE1-Request,2026-06-28T00:00:00Z,2026-06-28T01:00:00Z,123456789012,345678901234,AWS,1.389374,1.396701,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00010,AWS Lambda,qa
Support Fee,2026-06-28T01:00:00Z,2026-06-28T02:00:00Z,123456789012,234567890123,AWS,102.93119,138.690006,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00005,AWS Support (Business),qa
USE1-DataTransfer-Out-Bytes,2026-06-28T02:00:00Z,2026-06-28T03:00:00Z,123456789012,456789012345,AWS,10.699009,12.420573,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00005,Amazon Simple Storage Service,
Support Fee,2026-06-28T02:00:00Z,2026-06-28T03:00:00Z,123456789012,567890123456,AWS,298.093592,380.219081,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00017,AWS Support (Business),development
USE1-Lambda-GB-Second,2026-06-28T02:00:00Z,2026-06-28T03:00:00Z,123456789012,234567890123,AWS,2.596857,3.179473,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00029,AWS Lambda,qa
Support Fee,2026-06-28T03:00:00Z,2026-06-28T04:00:00Z,123456789012,234567890123,AWS,180.147007,229.508828,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00021,AWS Support (Business),staging
USE1-BoxUsage:m5.large,2026-06-28T03:00:00Z,2026-06-28T04:00:00Z,123456789012,567890123456,AWS Marketplace,0.043702,0.045095,USD,arn:aws:elastic-compute-cloud:us-east-1:567890123456:resource/res-00009,Amazon Elastic Compute Cloud,qa
USE1-TimedStorage-ByteHrs,2026-06-28T03:00:00Z,2026-06-28T04:00:00Z,123456789012,567890123456,AWS,1.328123,1.349597,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00029,Amazon DynamoDB,
Refund - Support Fee,2026-06-28T04:00:00Z,2026-06-28T05:00:00Z,123456789012,456789012345,AWS Marketplace,-264.75078,-273.5132157,USD,arn:aws:support-(business):us-east-1:456789012345:resource/res-00037,AWS Support (Business),development
USE1-Request,2026-06-28T05:00:00Z,2026-06-28T06:00:00Z,123456789012,345678901234,AWS,1.267536,1.653464,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00021,AWS Lambda,
USE1-Requests-HTTPS-Proxy,2026-06-28T05:00:00Z,2026-06-28T06:00:00Z,123456789012,345678901234,AWS Marketplace,0.369721,0.416499,USD,arn:aws:cloudfront:us-east-1:345678901234:resource/res-00005,Amazon CloudFront,staging
USE1-InstanceUsage:db.t3.medium,2026-06-28T05:00:00Z,2026-06-28T06:00:00Z,123456789012,345678901234,AWS,2.578075,2.651412,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00039,Amazon Relational Database Service,staging
Support Fee,2026-06-28T06:00:00Z,2026-06-28T07:00:00Z,123456789012,234567890123,AWS,341.329948,425.852065,USD,arn:aws:support-(business):us-east-1:234567890123:resource/res-00028,AWS Support (Business),qa
USE1-DataTransfer-Out-Bytes,2026-06-28T06:00:00Z,2026-06-28T07:00:00Z,123456789012,234567890123,AWS,0.855707,1.041934,USD,arn:aws:cloudfront:us-east-1:234567890123:resource/res-00035,Amazon CloudFront,staging
USE1-Lambda-GB-Second,2026-06-28T06:00:00Z,2026-06-28T07:00:00Z,123456789012,234567890123,AWS,0.474132,0.620762,USD,arn:aws:lambda:us-east-1:234567890123:resource/res-00035,AWS Lambda,production
USE1-DataTransfer-Out-Bytes,2026-06-28T07:00:00Z,2026-06-28T08:00:00Z,123456789012,345678901234,AWS Marketplace,1.040702,1.044603,USD,arn:aws:cloudfront:us-east-1:345678901234:resource/res-00013,Amazon CloudFront,
USE1-DataTransfer-Out-Bytes,2026-06-28T09:00:00Z,2026-06-28T10:00:00Z,123456789012,456789012345,AWS,1.00795,1.023443,USD,arn:aws:cloudfront:us-east-1:456789012345:resource/res-00042,Amazon CloudFront,production
USE1-Requests-Tier1,2026-06-28T09:00:00Z,2026-06-28T10:00:00Z,123456789012,456789012345,AWS,0.890906,1.036161,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00014,Amazon Simple Storage Service,
USE1-InstanceUsage:db.t3.medium,2026-06-28T09:00:00Z,2026-06-28T10:00:00Z,123456789012,345678901234,AWS,5.490106,7.142921,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00021,Amazon Relational Database Service,qa
USE1-LoadBalancerUsage,2026-06-28T10:00:00Z,2026-06-28T11:00:00Z,123456789012,456789012345,AWS,1.285411,1.63894,USD,arn:aws:elastic-load-balancing:us-east-1:456789012345:resource/res-00004,Amazon Elastic Load Balancing,staging
USE1-TimedStorage-ByteHrs,2026-06-28T10:00:00Z,2026-06-28T11:00:00Z,123456789012,456789012345,AWS,0.95373,1.213812,USD,arn:aws:dynamodb:us-east-1:456789012345:resource/res-00005,Amazon DynamoDB,staging
USE1-BoxUsage:t3.medium,2026-06-28T11:00:00Z,2026-06-28T12:00:00Z,123456789012,234567890123,AWS Marketplace,3.20801,3.639557,USD,arn:aws:elastic-compute-cloud:us-east-1:234567890123:resource/res-00014,Amazon Elastic Compute Cloud,production
USE1-InstanceUsage:db.r5.large,2026-06-28T11:00:00Z,2026-06-28T12:00:00Z,123456789012,234567890123,AWS,1.95994,2.507452,USD,arn:aws:relational-database-service:us-east-1:234567890123:resource/res-00014,Amazon Relational Database Service,
USE1-BackupUsage,2026-06-28T12:00:00Z,2026-06-28T13:00:00Z,123456789012,567890123456,AWS,4.793475,5.294044,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00025,Amazon Relational Database Service,
Refund - USE1-WriteCapacityUnit-Hrs,2026-06-28T12:00:00Z,2026-06-28T13:00:00Z,123456789012,567890123456,AWS,-3.80367,-4.3113204000000005,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00036,Amazon DynamoDB,staging
Support Fee,2026-06-28T13:00:00Z,2026-06-28T14:00:00Z,123456789012,345678901234,AWS,142.505912,161.377303,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00013,AWS Support (Business),staging
USE1-LCUUsage,2026-06-28T14:00:00Z,2026-06-28T15:00:00Z,123456789012,567890123456,AWS,1.723576,1.845427,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00027,Amazon Elastic Load Balancing,development
USE1-WriteCapacityUnit-Hrs,2026-06-28T15:00:00Z,2026-06-28T16:00:00Z,123456789012,567890123456,AWS,0.921562,1.090975,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00044,Amazon DynamoDB,production
USE1-InstanceUsage:db.r5.large,2026-06-28T16:00:00Z,2026-06-28T17:00:00Z,123456789012,234567890123,AWS,6.319577,7.931281,USD,arn:aws:relational-database-service:us-east-1:234567890123:resource/res-00031,Amazon Relational Database Service,qa
USE1-Requests-Tier2,2026-06-28T16:00:00Z,2026-06-28T17:00:00Z,123456789012,456789012345,AWS,10.886042,13.920746,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00023,Amazon Simple Storage Service,production
USE1-TimedStorage-ByteHrs,2026-06-28T16:00:00Z,2026-06-28T17:00:00Z,123456789012,456789012345,AWS,4.638892,6.229696,USD,arn:aws:simple-storage-service:us-east-1:456789012345:resource/res-00022,Amazon Simple Storage Service,development
USE1-TimedStorage-ByteHrs,2026-06-28T17:00:00Z,2026-06-28T18:00:00Z,123456789012,567890123456,AWS,0.4429,0.493833,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00005,Amazon DynamoDB,development
USE1-Lambda-GB-Second,2026-06-28T17:00:00Z,2026-06-28T18:00:00Z,123456789012,345678901234,AWS,0.773773,1.001828,USD,arn:aws:lambda:us-east-1:345678901234:resource/res-00020,AWS Lambda,production
USE1-LCUUsage,2026-06-28T18:00:00Z,2026-06-28T19:00:00Z,123456789012,567890123456,AWS Marketplace,1.851801,1.940027,USD,arn:aws:elastic-load-balancing:us-east-1:567890123456:resource/res-00015,Amazon Elastic Load Balancing,staging
USE1-ReadCapacityUnit-Hrs,2026-06-28T18:00:00Z,2026-06-28T19:00:00Z,123456789012,234567890123,AWS,5.083839,5.882296,USD,arn:aws:dynamodb:us-east-1:234567890123:resource/res-00015,Amazon DynamoDB,development
USE1-LCUUsage,2026-06-28T18:00:00Z,2026-06-28T19:00:00Z,123456789012,234567890123,AWS,0.750573,0.861969,USD,arn:aws:elastic-load-balancing:us-east-1:234567890123:resource/res-00029,Amazon Elastic Load Balancing,development
Support Fee,2026-06-28T21:00:00Z,2026-06-28T22:00:00Z,123456789012,345678901234,AWS,236.887582,274.891369,USD,arn:aws:support-(business):us-east-1:345678901234:resource/res-00020,AWS Support (Business),staging
USE1-TimedStorage-ByteHrs,2026-06-28T21:00:00Z,2026-06-28T22:00:00Z,123456789012,567890123456,AWS,3.218288,3.687895,USD,arn:aws:dynamodb:us-east-1:567890123456:resource/res-00045,Amazon DynamoDB,development
Support Fee,2026-06-28T22:00:00Z,2026-06-28T23:00:00Z,123456789012,567890123456,AWS Marketplace,43.667356,51.146328,USD,arn:aws:support-(business):us-east-1:567890123456:resource/res-00006,AWS Support (Business),production
USE1-TimedStorage-ByteHrs,2026-06-28T22:00:00Z,2026-06-28T23:00:00Z,123456789012,234567890123,AWS Marketplace,0.27527,0.295547,USD,arn:aws:dynamodb:us-east-1:234567890123:resource/res-00025,Amazon DynamoDB,
USE1-TimedStorage-ByteHrs,2026-06-28T22:00:00Z,2026-06-28T23:00:00Z,123456789012,678901234567,AWS,9.809092,10.471447,USD,arn:aws:simple-storage-service:us-east-1:678901234567:resource/res-00033,Amazon Simple Storage Service,
USE1-BoxUsage:c5.xlarge,2026-06-28T23:00:00Z,2026-06-29T00:00:00Z,123456789012,234567890123,AWS Marketplace,2.808195,3.253535,USD,arn:aws:elastic-compute-cloud:us-east-1:234567890123:resource/res-00013,Amazon Elastic Compute Cloud,
USE1-TimedStorage-ByteHrs,2026-06-28T23:00:00Z,2026-06-29T00:00:00Z,123456789012,345678901234,AWS Marketplace,5.725961,7.1124,USD,arn:aws:simple-storage-service:us-east-1:345678901234:resource/res-00019,Amazon Simple Storage Service,
USE1-BackupUsage,2026-06-28T23:00:00Z,2026-06-29T00:00:00Z,123456789012,345678901234,AWS,6.347952,8.385576,USD,arn:aws:relational-database-service:us-east-1:345678901234:resource/res-00018,Amazon Relational Database Service,production
USE1-TimedStorage-ByteHrs,2026-06-28T23:00:00Z,2026-06-29T00:00:00Z,123456789012,345678901234,AWS,1.759922,1.850951,USD,arn:aws:simple-storage-service:us-east-1:345678901234:resource/res-00028,Amazon Simple Storage Service,qa
USE1-StorageUsage,2026-06-29T00:00:00Z,2026-06-29T01:00:00Z,123456789012,567890123456,AWS,2.343884,3.092851,USD,arn:aws:relational-database-service:us-east-1:567890123456:resource/res-00036,Amazon Relational Database Service,production
USE1-Requests-Tier2,2026-06-29T00:00:00Z,2026-06-29T01:00:00Z,123456789012,345678901234,AWS,7.539455,9.5753,USD,arn:aws:simple-storage-service:us-east-1:345678901234:resource/res-00005,Amazon Simple Storage Service,production
